userId,movieId,rating
4, 93, 5.0
4, 102, 5.0
4, 241, 4.0
4, 133, 1.0
4, 137, 1.0
4, 143, 5.0
4, 154, 2.0
4, 158, 4.0
4, 159, 4.0
4, 164, 4.0
4, 174, 1.0
4, 242, 3.0
4, 213, 5.0
4, 243, 3.0
4, 244, 2.0
4, 245, 3.0
4, 246, 3.0
4, 247, 4.0
4, 248, 5.0
4, 249, 1.0
4, 250, 3.0
4, 251, 5.0
4, 252, 2.0
4, 253, 5.0
4, 254, 5.0
4, 255, 3.0
4, 256, 5.0
4, 257, 5.0
4, 258, 4.0
4, 259, 3.0
4, 260, 3.0
4, 261, 4.0
4, 262, 2.0
4, 263, 2.0
4, 264, 5.0
4, 265, 5.0
4, 266, 5.0
4, 267, 1.0
4, 268, 4.0
4, 269, 3.0
4, 270, 2.0
4, 271, 3.0
4, 272, 4.0
4, 273, 4.0
4, 274, 5.0
4, 275, 4.0
4, 276, 4.0
4, 277, 5.0
4, 278, 5.0
4, 279, 5.0
4, 280, 5.0
4, 281, 5.0
4, 282, 3.0
4, 283, 5.0
4, 284, 2.0
4, 285, 5.0
4, 286, 3.0
4, 287, 5.0
4, 288, 4.0
4, 289, 5.0
4, 290, 5.0
4, 291, 1.0
4, 292, 5.0
4, 293, 4.0
4, 294, 4.0
4, 295, 5.0
4, 296, 4.0
4, 297, 1.0
4, 298, 5.0
4, 299, 4.0
4, 300, 1.0
4, 301, 4.0
4, 302, 4.0
4, 303, 5.0
4, 304, 3.0
4, 305, 2.0
4, 306, 4.0
4, 307, 3.0
4, 308, 2.0
4, 309, 3.0
4, 310, 4.0
4, 311, 1.0
4, 312, 3.0
4, 313, 2.0
4, 314, 4.0
4, 315, 2.0
4, 316, 4.0
4, 317, 3.0
4, 318, 5.0
4, 319, 5.0
4, 320, 4.0
4, 321, 5.0
4, 322, 1.0
4, 323, 2.0
4, 324, 4.0
4, 325, 4.0
4, 326, 5.0
4, 327, 4.0
4, 328, 5.0
4, 329, 4.0
4, 330, 2.0
4, 331, 1.0
4, 332, 2.0
4, 333, 5.0
4, 334, 5.0
4, 335, 4.0
4, 336, 4.0
4, 337, 5.0
4, 338, 5.0
4, 339, 4.0
4, 340, 5.0
4, 341, 4.0
4, 342, 1.0
4, 343, 4.0
4, 344, 4.0
4, 345, 3.0
4, 346, 5.0
4, 347, 4.0
4, 348, 2.0
4, 349, 5.0
4, 350, 1.0
4, 351, 3.0
4, 352, 5.0
4, 353, 3.0
4, 354, 4.0
4, 355, 4.0
4, 356, 3.0
4, 357, 3.0
4, 358, 4.0
4, 359, 3.0
4, 360, 3.0
4, 361, 5.0
4, 362, 3.0
4, 363, 4.0
4, 364, 3.0
4, 365, 2.0
4, 366, 5.0
4, 367, 4.0
4, 368, 3.0
4, 369, 4.0
4, 370, 1.0
4, 371, 4.0
4, 372, 3.0
4, 373, 3.0
4, 374, 5.0
4, 375, 3.0
4, 376, 4.0
4, 377, 5.0
5, 0, 4.0
5, 378, 4.0
5, 6, 4.0
5, 13, 5.0
5, 14, 2.0
5, 379, 3.0
5, 18, 4.0
5, 23, 5.0
5, 26, 5.0
5, 28, 5.0
5, 187, 3.0
5, 243, 4.0
5, 246, 5.0
5, 254, 4.0
5, 255, 5.0
5, 380, 3.0
5, 264, 5.0
5, 268, 4.0
5, 269, 5.0
5, 381, 4.0
5, 382, 3.0
5, 383, 3.0
5, 384, 3.0
5, 385, 1.0
5, 386, 5.0
5, 387, 3.0
5, 388, 3.0
5, 389, 2.0
5, 390, 3.0
5, 391, 4.0
5, 392, 3.0
5, 393, 3.0
5, 394, 3.0
5, 395, 5.0
5, 396, 3.0
6, 1, 5.0
6, 3, 4.0
6, 8, 3.0
6, 11, 3.0
6, 13, 2.0
6, 14, 5.0
6, 15, 5.0
6, 379, 5.0
6, 16, 5.0
6, 17, 3.0
6, 20, 5.0
6, 21, 5.0
6, 397, 3.0
6, 24, 3.0
6, 25, 5.0
6, 26, 5.0
6, 27, 3.0
6, 28, 3.0
6, 29, 3.0
6, 46, 3.0
6, 47, 5.0
6, 48, 3.0
6, 187, 5.0
6, 209, 3.0
6, 210, 4.0
6, 244, 4.0
6, 245, 3.0
6, 249, 3.0
6, 398, 4.0
6, 380, 3.0
6, 257, 3.0
6, 399, 3.0
6, 259, 4.0
6, 260, 3.0
6, 261, 5.0
6, 263, 4.0
6, 400, 3.0
6, 268, 5.0
6, 269, 5.0
6, 285, 3.0
6, 381, 4.0
6, 401, 5.0
6, 402, 4.0
6, 383, 3.0
6, 384, 3.0
6, 403, 4.0
6, 385, 3.0
6, 387, 3.0
6, 388, 5.0
6, 389, 4.0
6, 390, 3.0
6, 391, 4.0
6, 392, 4.0
6, 404, 3.0
6, 394, 3.0
6, 395, 4.0
6, 396, 4.0
6, 405, 4.0
6, 406, 3.0
6, 407, 5.0
6, 408, 4.0
6, 409, 3.0
6, 410, 3.0
6, 411, 4.0
6, 412, 4.0
6, 413, 4.0
6, 414, 4.0
6, 415, 2.0
6, 416, 5.0
6, 417, 4.0
6, 418, 3.0
6, 419, 4.0
6, 420, 4.0
6, 421, 4.0
6, 422, 4.0
6, 423, 4.0
6, 424, 4.0
6, 425, 4.0
6, 426, 3.0
6, 427, 4.0
6, 428, 3.0
6, 429, 5.0
6, 430, 2.0
6, 431, 4.0
6, 432, 4.0
6, 433, 4.0
6, 434, 3.0
6, 435, 1.0
6, 436, 4.0
6, 437, 3.0
6, 438, 4.0
6, 439, 3.0
6, 440, 3.0
6, 441, 4.0
6, 442, 4.0
6, 443, 4.0
6, 444, 4.0
6, 445, 3.0
6, 446, 5.0
6, 447, 3.0
6, 448, 5.0
6, 449, 3.0
6, 450, 3.0
6, 451, 3.0
6, 452, 1.0
6, 453, 2.0
6, 454, 3.0
6, 455, 3.0
6, 456, 3.0
6, 457, 2.0
6, 458, 3.0
6, 459, 3.0
6, 460, 3.0
6, 461, 3.0
6, 462, 3.0
6, 463, 3.0
6, 464, 4.0
6, 465, 4.0
6, 466, 3.0
6, 467, 2.0
6, 468, 3.0
6, 469, 4.0
6, 470, 5.0
6, 471, 2.0
6, 472, 4.0
6, 473, 3.0
6, 474, 3.0
6, 475, 3.0
6, 476, 4.0
6, 477, 3.0
6, 478, 4.0
6, 479, 3.0
6, 480, 5.0
6, 481, 3.0
6, 482, 3.0
6, 483, 3.0
6, 484, 3.0
6, 485, 4.0
6, 486, 4.0
6, 487, 5.0
6, 488, 4.0
6, 489, 3.0
6, 490, 2.0
6, 491, 3.0
6, 492, 4.0
6, 493, 3.0
6, 494, 3.0
6, 495, 4.0
6, 496, 3.0
6, 497, 1.0
6, 498, 3.0
6, 499, 4.0
6, 500, 4.0
6, 501, 4.0
6, 502, 3.0
6, 503, 3.0
6, 504, 5.0
6, 505, 4.0
6, 506, 4.0
6, 507, 3.0
6, 508, 3.0
6, 509, 4.0
6, 510, 4.0
6, 511, 3.0
6, 512, 3.0
6, 513, 4.0
6, 514, 3.0
6, 515, 4.0
6, 516, 3.0
6, 517, 3.0
6, 518, 3.0
6, 519, 3.0
6, 520, 3.0
6, 521, 3.0
6, 522, 3.0
6, 523, 4.0
6, 524, 3.0
6, 525, 3.0
6, 526, 5.0
6, 527, 4.0
6, 528, 3.0
6, 529, 4.0
6, 530, 3.0
6, 531, 3.0
6, 532, 3.0
6, 533, 3.0
6, 534, 4.0
6, 535, 4.0
6, 536, 3.0
6, 537, 4.0
6, 538, 3.0
6, 539, 3.0
6, 540, 4.0
6, 541, 3.0
6, 542, 3.0
6, 543, 3.0
6, 544, 3.0
6, 545, 3.0
6, 546, 4.0
6, 547, 4.0
6, 548, 3.0
6, 549, 3.0
6, 550, 3.0
6, 551, 3.0
6, 552, 3.0
6, 553, 3.0
6, 554, 4.0
6, 555, 2.0
6, 556, 4.0
6, 557, 3.0
6, 558, 4.0
6, 559, 5.0
6, 560, 3.0
6, 561, 4.0
6, 562, 1.0
6, 563, 3.0
6, 564, 3.0
6, 565, 3.0
6, 566, 4.0
6, 567, 3.0
6, 568, 5.0
6, 569, 3.0
6, 570, 4.0
6, 571, 2.0
6, 572, 3.0
6, 573, 1.0
6, 574, 3.0
6, 575, 3.0
6, 576, 5.0
6, 577, 3.0
6, 578, 3.0
6, 579, 3.0
6, 580, 3.0
6, 581, 5.0
6, 582, 4.0
6, 583, 3.0
6, 584, 3.0
6, 585, 3.0
6, 586, 4.0
6, 587, 4.0
6, 588, 3.0
6, 589, 3.0
6, 590, 3.0
6, 591, 3.0
6, 592, 3.0
6, 593, 4.0
6, 594, 4.0
6, 595, 4.0
6, 596, 4.0
6, 597, 4.0
6, 598, 4.0
6, 599, 4.0
7, 378, 4.5
7, 16, 5.0
7, 21, 5.0
7, 27, 3.0
7, 600, 5.0
7, 30, 4.0
7, 34, 4.5
7, 55, 4.0
7, 58, 4.0
7, 61, 5.0
7, 62, 4.5
7, 65, 5.0
7, 79, 3.5
7, 83, 3.0
7, 92, 4.5
7, 601, 3.5
7, 602, 5.0
7, 137, 1.5
7, 603, 4.0
7, 186, 1.5
7, 183, 3.5
7, 189, 4.5
7, 246, 3.0
7, 268, 3.0
7, 279, 3.0
7, 604, 1.5
7, 312, 1.5
7, 605, 2.0
7, 329, 2.0
7, 606, 4.5
7, 376, 4.0
7, 402, 4.5
7, 389, 3.0
7, 394, 2.5
7, 447, 4.0
7, 607, 5.0
7, 608, 4.0
7, 609, 4.0
7, 610, 1.5
7, 611, 5.0
7, 612, 4.0
7, 613, 0.5
7, 614, 4.0
7, 615, 4.5
7, 616, 2.5
7, 617, 1.5
7, 618, 4.5
7, 619, 1.5
7, 620, 1.0
7, 621, 5.0
7, 622, 2.5
7, 623, 3.0
7, 624, 4.0
7, 625, 2.0
7, 626, 4.0
7, 627, 0.5
7, 628, 4.5
7, 629, 1.0
7, 630, 1.5
7, 631, 3.0
7, 632, 4.0
7, 633, 4.5
7, 634, 4.5
7, 635, 3.5
7, 636, 3.5
7, 637, 4.0
7, 638, 3.0
7, 639, 3.0
7, 640, 1.5
7, 641, 4.5
7, 642, 4.5
7, 643, 4.0
7, 644, 4.5
7, 645, 4.0
7, 646, 0.5
7, 647, 4.5
7, 648, 4.5
7, 649, 4.5
7, 650, 4.0
7, 651, 3.0
7, 652, 4.0
7, 653, 3.5
7, 654, 2.5
7, 655, 2.0
7, 656, 4.5
7, 657, 3.5
7, 658, 1.0
7, 659, 1.0
7, 660, 1.0
7, 661, 3.5
7, 662, 1.0
7, 663, 4.5
7, 664, 4.0
7, 665, 3.5
7, 666, 4.0
7, 667, 1.0
7, 668, 2.5
7, 669, 4.0
7, 670, 3.0
7, 671, 3.5
7, 672, 3.5
7, 673, 2.0
7, 674, 1.5
7, 675, 2.0
7, 676, 3.5
7, 677, 1.0
7, 678, 2.0
7, 679, 1.0
7, 680, 4.5
7, 681, 3.5
7, 682, 3.5
7, 683, 4.5
7, 684, 4.5
7, 685, 1.0
7, 686, 0.5
7, 687, 1.0
7, 688, 4.5
7, 689, 2.5
7, 690, 4.5
7, 691, 3.5
7, 692, 3.0
8, 3, 4.0
8, 6, 3.0
8, 11, 4.0
8, 234, 3.0
8, 16, 3.0
8, 18, 3.0
8, 20, 3.0
8, 21, 4.0
8, 23, 5.0
8, 27, 3.0
8, 600, 4.0
8, 187, 5.0
8, 244, 3.0
8, 267, 3.0
8, 381, 5.0
8, 382, 3.0
8, 402, 4.0
8, 383, 2.0
8, 384, 5.0
8, 388, 5.0
8, 389, 5.0
8, 396, 3.0
8, 405, 4.0
8, 410, 2.0
8, 411, 4.0
8, 441, 3.0
8, 455, 4.0
8, 462, 3.0
8, 478, 3.0
8, 489, 3.0
8, 492, 3.0
8, 500, 3.0
8, 505, 3.0
8, 693, 4.0
8, 529, 3.0
8, 694, 4.0
8, 695, 3.0
8, 696, 3.0
9, 10, 4.0
9, 56, 5.0
9, 68, 5.0
9, 697, 4.0
9, 698, 3.0
9, 516, 3.0
9, 633, 5.0
9, 635, 4.0
9, 637, 4.0
9, 642, 5.0
9, 699, 3.0
9, 700, 4.0
9, 701, 2.0
9, 702, 4.0
9, 703, 2.0
9, 704, 3.0
9, 705, 3.0
9, 706, 3.0
9, 707, 2.0
9, 708, 2.0
9, 709, 3.0
9, 710, 1.0
9, 711, 1.0
9, 712, 4.0
9, 713, 4.0
9, 714, 5.0
9, 715, 1.0
9, 716, 3.0
9, 717, 3.0
9, 718, 4.0
9, 719, 4.0
9, 720, 5.0
9, 721, 4.0
9, 722, 4.0
9, 723, 2.0
9, 724, 4.0
9, 725, 2.0
10, 16, 3.5
10, 133, 0.5
10, 603, 1.0
10, 186, 4.0
10, 191, 4.5
10, 726, 1.0
10, 268, 4.0
10, 727, 4.0
10, 606, 0.5
10, 367, 3.5
10, 396, 3.5
10, 613, 3.5
10, 615, 3.5
10, 626, 4.5
10, 633, 4.0
10, 634, 4.0
10, 642, 4.0
10, 650, 4.0
10, 657, 3.5
10, 728, 3.0
10, 666, 2.5
10, 729, 1.0
10, 678, 5.0
10, 690, 5.0
10, 730, 5.0
10, 731, 3.0
10, 732, 3.0
10, 733, 3.0
10, 734, 3.0
10, 735, 3.0
10, 736, 3.5
10, 737, 3.0
10, 738, 3.0
10, 739, 3.0
10, 740, 3.5
10, 741, 4.0
10, 742, 4.0
10, 743, 4.0
10, 744, 4.0
10, 745, 4.5
10, 746, 3.5
10, 747, 3.5
10, 748, 5.0
10, 749, 3.5
10, 750, 5.0
10, 751, 5.0
10, 752, 3.5
10, 753, 2.5
10, 754, 4.5
10, 755, 3.0
10, 756, 3.0
10, 757, 4.0
10, 758, 3.0
10, 759, 3.0
10, 760, 1.5
10, 761, 3.5
10, 762, 3.5
10, 763, 3.0
10, 764, 2.5
10, 765, 2.0
10, 766, 3.0
10, 767, 2.5
10, 768, 3.5
10, 769, 4.5
10, 770, 0.5
10, 771, 4.0
10, 772, 4.5
10, 773, 3.0
10, 774, 3.0
10, 775, 5.0
10, 776, 2.5
10, 777, 3.5
10, 778, 3.0
10, 779, 3.5
10, 780, 2.5
10, 781, 3.0
10, 782, 3.0
10, 783, 3.0
10, 784, 5.0
10, 785, 3.5
10, 786, 2.5
10, 787, 3.5
10, 788, 3.5
10, 789, 2.0
10, 790, 3.5
10, 791, 3.5
10, 792, 4.0
10, 793, 3.0
10, 794, 3.0
10, 795, 5.0
10, 796, 4.5
10, 797, 4.0
10, 798, 4.0
10, 799, 3.5
10, 800, 5.0
10, 801, 0.5
10, 802, 1.0
10, 803, 4.0
10, 804, 4.0
10, 805, 4.0
10, 806, 2.5
10, 807, 4.5
10, 808, 2.0
10, 809, 0.5
10, 810, 4.0
10, 811, 4.0
10, 812, 4.5
10, 813, 4.0
10, 814, 3.5
10, 815, 5.0
10, 816, 4.0
10, 817, 5.0
11, 379, 5.0
11, 16, 5.0
11, 21, 4.0
11, 600, 5.0
11, 30, 4.0
11, 33, 4.0
11, 34, 4.0
11, 818, 4.0
11, 80, 3.0
11, 97, 5.0
11, 187, 4.0
11, 819, 4.0
11, 297, 1.0
11, 300, 4.0
11, 401, 4.0
11, 402, 5.0
11, 383, 3.0
11, 389, 4.0
11, 391, 4.0
11, 394, 4.0
11, 410, 3.0
11, 820, 3.0
11, 447, 3.0
11, 449, 4.0
11, 492, 4.0
11, 693, 3.0
11, 527, 3.0
11, 607, 3.0
11, 541, 3.0
11, 609, 5.0
11, 614, 4.0
11, 821, 2.0
11, 822, 2.0
11, 823, 5.0
11, 824, 3.0
11, 825, 4.0
11, 826, 3.0
11, 827, 3.0
11, 828, 3.0
11, 829, 4.0
11, 830, 4.0
11, 831, 4.0
11, 832, 4.0
11, 833, 3.0
11, 834, 5.0
11, 835, 5.0
11, 836, 4.0
11, 837, 2.0
11, 838, 4.0
11, 839, 2.0
11, 840, 3.0
12, 397, 3.5
12, 398, 5.0
12, 279, 4.5
12, 354, 4.5
12, 382, 4.0
12, 403, 4.5
12, 479, 5.0
12, 487, 3.0
12, 581, 4.0
12, 841, 5.0
12, 842, 5.0
12, 843, 4.0
12, 742, 5.0
12, 750, 5.0
12, 756, 5.0
12, 835, 5.0
12, 844, 5.0
12, 845, 3.0
12, 846, 3.5
12, 847, 3.5
12, 848, 3.0
12, 849, 5.0
12, 850, 5.0
12, 851, 4.0
12, 852, 5.0
13, 3, 5.0
13, 113, 3.0
13, 133, 5.0
13, 186, 5.0
13, 183, 4.0
13, 853, 4.0
13, 355, 5.0
13, 396, 3.0
13, 622, 3.0
13, 835, 4.0
13, 854, 1.0
13, 855, 3.0
13, 856, 4.0
13, 857, 3.0
13, 858, 4.0
13, 859, 2.0
13, 860, 4.0
13, 861, 3.0
13, 862, 4.0
13, 863, 3.0
13, 864, 4.0
13, 865, 4.0
13, 866, 4.0
13, 867, 3.0
13, 868, 4.0
14, 3, 5.0
14, 6, 5.0
14, 13, 3.0
14, 18, 1.0
14, 21, 3.0
14, 23, 3.0
14, 24, 3.0
14, 25, 4.0
14, 27, 2.0
14, 600, 4.0
14, 244, 4.0
14, 259, 3.0
14, 400, 5.0
14, 382, 3.0
14, 402, 4.0
14, 383, 2.0
14, 385, 5.0
14, 387, 2.0
14, 396, 3.0
14, 406, 3.0
14, 408, 3.0
14, 415, 1.0
14, 820, 5.0
14, 489, 5.0
14, 490, 4.0
14, 504, 5.0
14, 505, 4.0
14, 693, 3.0
14, 869, 4.0
14, 531, 3.0
14, 537, 4.0
14, 546, 3.0
14, 549, 3.0
14, 553, 3.0
14, 696, 3.0
14, 822, 4.0
14, 870, 3.0
14, 871, 3.0
14, 872, 1.0
15, 3, 3.5
15, 12, 5.0
15, 13, 4.0
15, 16, 5.0
15, 23, 5.0
15, 28, 2.0
15, 34, 3.5
15, 56, 4.0
15, 59, 5.0
15, 60, 5.0
15, 239, 3.5
15, 68, 5.0
15, 697, 4.0
15, 133, 4.0
15, 603, 4.0
15, 150, 4.5
15, 163, 5.0
15, 186, 5.0
15, 176, 1.5
15, 187, 5.0
15, 188, 3.0
15, 196, 3.5
15, 200, 2.0
15, 202, 1.0
15, 203, 4.0
15, 206, 2.0
15, 873, 2.0
15, 212, 2.0
15, 268, 3.0
15, 318, 5.0
15, 606, 3.0
15, 365, 1.5
15, 388, 3.0
15, 444, 1.0
15, 493, 3.0
15, 623, 3.0
15, 624, 4.0
15, 628, 4.0
15, 632, 3.5
15, 633, 3.5
15, 637, 4.0
15, 874, 3.0
15, 642, 3.5
15, 653, 2.5
15, 666, 2.5
15, 677, 5.0
15, 704, 5.0
15, 740, 3.0
15, 771, 3.5
15, 780, 3.0
15, 802, 4.0
15, 809, 2.0
15, 821, 1.0
15, 875, 3.0
15, 876, 1.0
15, 877, 4.0
15, 878, 5.0
15, 879, 3.0
15, 880, 3.0
15, 881, 2.5
15, 882, 5.0
15, 883, 3.0
15, 884, 1.5
15, 885, 2.5
15, 886, 5.0
15, 887, 4.0
15, 888, 5.0
15, 889, 4.0
15, 890, 3.5
15, 891, 5.0
15, 892, 2.0
15, 893, 3.5
15, 894, 3.5
15, 895, 3.5
15, 896, 3.0
15, 897, 4.5
15, 898, 3.0
15, 899, 3.5
15, 900, 2.0
15, 901, 3.5
15, 902, 3.0
15, 903, 4.0
15, 904, 4.0
15, 905, 3.5
15, 906, 4.0
15, 907, 5.0
15, 908, 4.5
15, 909, 2.0
15, 910, 3.0
15, 911, 3.0
15, 912, 4.0
15, 913, 3.5
15, 914, 4.0
15, 915, 1.5
15, 916, 4.5
15, 917, 1.5
15, 918, 2.0
15, 919, 5.0
15, 920, 2.0
15, 921, 2.0
15, 922, 4.0
15, 923, 4.5
15, 924, 3.0
15, 925, 5.0
15, 926, 3.5
15, 927, 3.5
15, 928, 5.0
15, 929, 3.5
16, 378, 4.0
16, 12, 3.0
16, 13, 3.0
16, 16, 3.5
16, 600, 3.0
16, 29, 4.5
16, 36, 3.5
16, 50, 4.0
16, 54, 4.0
16, 237, 4.0
16, 56, 3.5
16, 58, 4.0
16, 238, 3.5
16, 60, 4.0
16, 63, 4.5
16, 83, 3.5
16, 118, 3.5
16, 125, 1.5
16, 139, 3.0
16, 154, 3.5
16, 187, 4.0
16, 819, 3.5
16, 191, 4.5
16, 196, 3.0
16, 200, 4.5
16, 212, 4.0
16, 223, 4.0
16, 256, 4.0
16, 276, 3.5
16, 289, 2.5
16, 930, 5.0
16, 316, 3.5
16, 606, 3.5
16, 365, 4.5
16, 460, 2.0
16, 608, 4.5
16, 874, 4.5
16, 642, 3.5
16, 650, 3.5
16, 732, 4.0
16, 771, 4.0
16, 931, 3.0
16, 877, 2.5
16, 892, 4.0
16, 901, 4.0
16, 932, 4.5
16, 933, 4.5
16, 934, 4.0
16, 935, 4.0
16, 936, 4.0
16, 937, 3.5
16, 938, 4.0
16, 939, 3.0
16, 940, 4.0
16, 941, 4.0
16, 942, 4.0
16, 943, 4.0
16, 944, 4.0
16, 945, 4.0
16, 946, 4.0
16, 947, 4.0
16, 948, 3.5
16, 949, 3.0
16, 950, 3.5
16, 951, 3.5
16, 952, 4.0
16, 953, 3.5
16, 954, 4.0
16, 955, 3.5
16, 956, 4.0
16, 957, 4.0
16, 958, 3.5
16, 959, 4.0
16, 960, 4.0
16, 961, 3.5
16, 962, 3.5
16, 963, 4.0
16, 964, 4.0
17, 0, 4.5
17, 378, 4.5
17, 6, 4.5
17, 13, 5.0
17, 16, 5.0
17, 23, 4.5
17, 26, 4.5
17, 600, 4.5
17, 34, 4.0
17, 45, 4.5
17, 51, 4.5
17, 237, 3.5
17, 56, 4.5
17, 57, 5.0
17, 59, 5.0
17, 238, 4.5
17, 63, 4.5
17, 65, 5.0
17, 67, 4.0
17, 68, 4.5
17, 240, 4.0
17, 87, 5.0
17, 93, 4.0
17, 97, 4.5
17, 118, 4.5
17, 133, 5.0
17, 603, 4.0
17, 163, 4.5
17, 179, 3.5
17, 187, 5.0
17, 965, 4.0
17, 191, 4.5
17, 195, 3.5
17, 196, 4.5
17, 214, 4.0
17, 215, 4.0
17, 223, 4.5
17, 276, 4.0
17, 278, 3.5
17, 299, 3.0
17, 315, 3.5
17, 606, 4.0
17, 365, 4.0
17, 402, 3.5
17, 394, 4.5
17, 493, 3.5
17, 608, 4.5
17, 842, 3.5
17, 633, 4.5
17, 874, 5.0
17, 642, 5.0
17, 678, 4.0
17, 821, 3.5
17, 824, 3.5
17, 825, 3.0
17, 845, 4.0
17, 877, 5.0
17, 901, 3.5
17, 932, 4.0
17, 933, 3.5
17, 938, 4.5
17, 939, 5.0
17, 966, 4.0
17, 960, 4.0
