userId,movieId,rating
4, 116, 5.0
4, 127, 5.0
4, 154, 4.0
4, 166, 1.0
4, 171, 1.0
4, 178, 5.0
4, 192, 2.0
4, 197, 4.0
4, 198, 4.0
4, 205, 4.0
4, 217, 1.0
4, 229, 3.0
4, 264, 5.0
4, 291, 3.0
4, 292, 2.0
4, 293, 3.0
4, 295, 3.0
4, 296, 4.0
4, 297, 5.0
4, 298, 1.0
4, 300, 3.0
4, 301, 5.0
4, 302, 2.0
4, 303, 5.0
4, 305, 5.0
4, 306, 3.0
4, 308, 5.0
4, 309, 5.0
4, 310, 4.0
4, 312, 3.0
4, 313, 3.0
4, 314, 4.0
4, 315, 2.0
4, 316, 2.0
4, 317, 5.0
4, 318, 5.0
4, 320, 5.0
4, 321, 1.0
4, 322, 4.0
4, 323, 3.0
4, 324, 2.0
4, 326, 3.0
4, 327, 4.0
4, 328, 4.0
4, 329, 5.0
4, 331, 4.0
4, 332, 4.0
4, 333, 5.0
4, 334, 5.0
4, 336, 5.0
4, 337, 5.0
4, 339, 5.0
4, 340, 3.0
4, 341, 5.0
4, 342, 2.0
4, 343, 5.0
4, 345, 3.0
4, 346, 5.0
4, 347, 4.0
4, 349, 5.0
4, 351, 5.0
4, 352, 1.0
4, 354, 5.0
4, 355, 4.0
4, 356, 4.0
4, 358, 5.0
4, 359, 4.0
4, 361, 1.0
4, 362, 5.0
4, 363, 4.0
4, 364, 1.0
4, 365, 4.0
4, 366, 4.0
4, 367, 5.0
4, 368, 3.0
4, 370, 2.0
4, 371, 4.0
4, 372, 3.0
4, 373, 2.0
4, 375, 3.0
4, 376, 4.0
4, 377, 1.0
4, 378, 3.0
4, 380, 2.0
4, 381, 4.0
4, 382, 2.0
4, 384, 4.0
4, 385, 3.0
4, 386, 5.0
4, 387, 5.0
4, 388, 4.0
4, 389, 5.0
4, 390, 1.0
4, 392, 2.0
4, 393, 4.0
4, 394, 4.0
4, 395, 5.0
4, 396, 4.0
4, 397, 5.0
4, 399, 4.0
4, 400, 2.0
4, 402, 1.0
4, 403, 2.0
4, 404, 5.0
4, 405, 5.0
4, 406, 4.0
4, 407, 4.0
4, 408, 5.0
4, 410, 5.0
4, 411, 4.0
4, 413, 5.0
4, 414, 4.0
4, 415, 1.0
4, 417, 4.0
4, 418, 4.0
4, 419, 3.0
4, 420, 5.0
4, 421, 4.0
4, 422, 2.0
4, 423, 5.0
4, 425, 1.0
4, 426, 3.0
4, 427, 5.0
4, 429, 3.0
4, 430, 4.0
4, 431, 4.0
4, 432, 3.0
4, 434, 3.0
4, 435, 4.0
4, 436, 3.0
4, 437, 3.0
4, 439, 5.0
4, 440, 3.0
4, 441, 4.0
4, 442, 3.0
4, 444, 2.0
4, 445, 5.0
4, 446, 4.0
4, 447, 3.0
4, 449, 4.0
4, 450, 1.0
4, 451, 4.0
4, 452, 3.0
4, 454, 3.0
4, 455, 5.0
4, 456, 3.0
4, 457, 4.0
4, 459, 5.0
5, 0, 4.0
5, 4, 4.0
5, 7, 4.0
5, 16, 5.0
5, 17, 2.0
5, 19, 3.0
5, 22, 4.0
5, 28, 5.0
5, 32, 5.0
5, 35, 5.0
5, 232, 3.0
5, 291, 4.0
5, 295, 5.0
5, 305, 4.0
5, 306, 5.0
5, 307, 3.0
5, 317, 5.0
5, 322, 4.0
5, 323, 5.0
5, 460, 4.0
5, 462, 3.0
5, 464, 3.0
5, 465, 3.0
5, 467, 1.0
5, 468, 5.0
5, 470, 3.0
5, 471, 3.0
5, 472, 2.0
5, 473, 3.0
5, 474, 4.0
5, 475, 3.0
5, 477, 3.0
5, 478, 3.0
5, 479, 5.0
5, 480, 3.0
6, 1, 5.0
6, 3, 4.0
6, 10, 3.0
6, 13, 3.0
6, 16, 2.0
6, 17, 5.0
6, 18, 5.0
6, 19, 5.0
6, 20, 5.0
6, 21, 3.0
6, 25, 5.0
6, 26, 5.0
6, 29, 3.0
6, 30, 3.0
6, 31, 5.0
6, 32, 5.0
6, 33, 3.0
6, 35, 3.0
6, 36, 3.0
6, 57, 3.0
6, 58, 5.0
6, 60, 3.0
6, 232, 5.0
6, 259, 3.0
6, 260, 4.0
6, 292, 4.0
6, 293, 3.0
6, 298, 3.0
6, 304, 4.0
6, 307, 3.0
6, 309, 3.0
6, 311, 3.0
6, 312, 4.0
6, 313, 3.0
6, 314, 5.0
6, 316, 4.0
6, 319, 3.0
6, 322, 5.0
6, 323, 5.0
6, 343, 3.0
6, 460, 4.0
6, 461, 5.0
6, 463, 4.0
6, 464, 3.0
6, 465, 3.0
6, 466, 4.0
6, 467, 3.0
6, 470, 3.0
6, 471, 5.0
6, 472, 4.0
6, 473, 3.0
6, 474, 4.0
6, 475, 4.0
6, 476, 3.0
6, 478, 3.0
6, 479, 4.0
6, 480, 4.0
6, 481, 4.0
6, 482, 3.0
6, 483, 5.0
6, 484, 4.0
6, 485, 3.0
6, 486, 3.0
6, 487, 4.0
6, 489, 4.0
6, 490, 4.0
6, 491, 4.0
6, 492, 2.0
6, 493, 5.0
6, 494, 4.0
6, 495, 3.0
6, 496, 4.0
6, 499, 4.0
6, 500, 4.0
6, 501, 4.0
6, 502, 4.0
6, 503, 4.0
6, 504, 4.0
6, 506, 3.0
6, 507, 4.0
6, 508, 3.0
6, 509, 5.0
6, 511, 2.0
6, 512, 4.0
6, 513, 4.0
6, 514, 4.0
6, 516, 3.0
6, 517, 1.0
6, 518, 4.0
6, 519, 3.0
6, 520, 4.0
6, 521, 3.0
6, 522, 3.0
6, 524, 4.0
6, 525, 4.0
6, 526, 4.0
6, 527, 4.0
6, 528, 3.0
6, 529, 5.0
6, 531, 3.0
6, 532, 5.0
6, 533, 3.0
6, 534, 3.0
6, 535, 3.0
6, 536, 1.0
6, 537, 2.0
6, 539, 3.0
6, 540, 3.0
6, 541, 3.0
6, 542, 2.0
6, 544, 3.0
6, 545, 3.0
6, 546, 3.0
6, 547, 3.0
6, 549, 3.0
6, 550, 3.0
6, 551, 4.0
6, 552, 4.0
6, 553, 3.0
6, 554, 2.0
6, 555, 3.0
6, 557, 4.0
6, 558, 5.0
6, 559, 2.0
6, 561, 4.0
6, 562, 3.0
6, 563, 3.0
6, 564, 3.0
6, 566, 4.0
6, 567, 3.0
6, 568, 4.0
6, 570, 3.0
6, 571, 5.0
6, 572, 3.0
6, 574, 3.0
6, 575, 3.0
6, 577, 3.0
6, 578, 4.0
6, 579, 4.0
6, 580, 5.0
6, 582, 4.0
6, 583, 3.0
6, 584, 2.0
6, 585, 3.0
6, 587, 4.0
6, 588, 3.0
6, 589, 3.0
6, 591, 4.0
6, 592, 3.0
6, 593, 1.0
6, 594, 3.0
6, 596, 4.0
6, 597, 4.0
6, 599, 4.0
6, 600, 3.0
6, 601, 3.0
6, 603, 5.0
6, 604, 4.0
6, 605, 4.0
6, 607, 3.0
6, 609, 3.0
6, 610, 4.0
6, 611, 4.0
6, 613, 3.0
6, 614, 3.0
6, 616, 4.0
6, 617, 3.0
6, 618, 4.0
6, 619, 3.0
6, 620, 3.0
6, 622, 3.0
6, 623, 3.0
6, 624, 3.0
6, 626, 3.0
6, 627, 3.0
6, 628, 4.0
6, 630, 3.0
6, 631, 3.0
6, 632, 5.0
6, 633, 4.0
6, 635, 3.0
6, 636, 4.0
6, 637, 3.0
6, 639, 3.0
6, 640, 3.0
6, 641, 3.0
6, 643, 4.0
6, 644, 4.0
6, 645, 3.0
6, 646, 4.0
6, 647, 3.0
6, 648, 3.0
6, 650, 4.0
6, 651, 3.0
6, 652, 3.0
6, 653, 3.0
6, 654, 3.0
6, 655, 3.0
6, 656, 4.0
6, 658, 4.0
6, 659, 3.0
6, 660, 3.0
6, 661, 3.0
6, 662, 3.0
6, 663, 3.0
6, 664, 3.0
6, 665, 4.0
6, 666, 2.0
6, 668, 4.0
6, 669, 3.0
6, 672, 4.0
6, 673, 5.0
6, 674, 3.0
6, 676, 4.0
6, 677, 1.0
6, 678, 3.0
6, 680, 3.0
6, 681, 3.0
6, 682, 4.0
6, 683, 3.0
6, 684, 5.0
6, 685, 3.0
6, 686, 4.0
6, 687, 2.0
6, 688, 3.0
6, 689, 1.0
6, 690, 3.0
6, 691, 3.0
6, 692, 5.0
6, 693, 3.0
6, 694, 3.0
6, 695, 3.0
6, 697, 3.0
6, 698, 5.0
6, 699, 4.0
6, 700, 3.0
6, 702, 3.0
6, 703, 3.0
6, 704, 4.0
6, 705, 4.0
6, 707, 3.0
6, 708, 3.0
6, 709, 3.0
6, 710, 3.0
6, 712, 3.0
6, 713, 4.0
6, 714, 4.0
6, 715, 4.0
6, 717, 4.0
6, 718, 4.0
6, 720, 4.0
6, 721, 4.0
7, 4, 4.5
7, 20, 5.0
7, 26, 5.0
7, 33, 3.0
7, 34, 5.0
7, 37, 4.0
7, 42, 4.5
7, 68, 4.0
7, 72, 4.0
7, 76, 5.0
7, 77, 4.5
7, 81, 5.0
7, 98, 3.5
7, 103, 3.0
7, 115, 4.5
7, 149, 3.5
7, 164, 5.0
7, 171, 1.5
7, 184, 4.0
7, 219, 1.5
7, 228, 3.5
7, 235, 4.5
7, 295, 3.0
7, 322, 3.0
7, 336, 3.0
7, 348, 1.5
7, 378, 1.5
7, 391, 2.0
7, 399, 2.0
7, 401, 4.5
7, 457, 4.0
7, 463, 4.5
7, 472, 3.0
7, 478, 2.5
7, 531, 4.0
7, 642, 5.0
7, 722, 4.0
7, 724, 4.0
7, 725, 1.5
7, 726, 5.0
7, 727, 4.0
7, 729, 0.5
7, 730, 4.0
7, 731, 4.5
7, 732, 2.5
7, 733, 1.5
7, 735, 4.5
7, 736, 1.5
7, 737, 1.0
7, 738, 5.0
7, 740, 2.5
7, 741, 3.0
7, 742, 4.0
7, 743, 2.0
7, 744, 4.0
7, 745, 0.5
7, 746, 4.5
7, 747, 1.0
7, 749, 1.5
7, 750, 3.0
7, 751, 4.0
7, 753, 4.5
7, 754, 4.5
7, 755, 3.5
7, 756, 3.5
7, 758, 4.0
7, 759, 3.0
7, 760, 3.0
7, 761, 1.5
7, 763, 4.5
7, 764, 4.5
7, 765, 4.0
7, 766, 4.5
7, 768, 4.0
7, 769, 0.5
7, 770, 4.5
7, 771, 4.5
7, 773, 4.5
7, 774, 4.0
7, 775, 3.0
7, 776, 4.0
7, 778, 3.5
7, 779, 2.5
7, 780, 2.0
7, 781, 4.5
7, 783, 3.5
7, 784, 1.0
7, 785, 1.0
7, 787, 1.0
7, 788, 3.5
7, 789, 1.0
7, 790, 4.5
7, 792, 4.0
7, 793, 3.5
7, 794, 4.0
7, 795, 1.0
7, 797, 2.5
7, 798, 4.0
7, 799, 3.0
7, 800, 3.5
7, 802, 3.5
7, 803, 2.0
7, 804, 1.5
7, 805, 2.0
7, 807, 3.5
7, 808, 1.0
7, 809, 2.0
7, 810, 1.0
7, 812, 4.5
7, 813, 3.5
7, 814, 3.5
7, 815, 4.5
7, 817, 4.5
7, 818, 1.0
7, 819, 0.5
7, 820, 1.0
7, 821, 4.5
7, 822, 2.5
7, 823, 4.5
7, 824, 3.5
7, 826, 3.0
8, 3, 4.0
8, 7, 3.0
8, 13, 4.0
8, 14, 3.0
8, 20, 3.0
8, 22, 3.0
8, 25, 3.0
8, 26, 4.0
8, 28, 5.0
8, 33, 3.0
8, 34, 4.0
8, 232, 5.0
8, 292, 3.0
8, 321, 3.0
8, 460, 5.0
8, 462, 3.0
8, 463, 4.0
8, 464, 2.0
8, 465, 5.0
8, 471, 5.0
8, 472, 5.0
8, 480, 3.0
8, 481, 4.0
8, 486, 2.0
8, 487, 4.0
8, 524, 3.0
8, 540, 4.0
8, 549, 3.0
8, 568, 3.0
8, 583, 3.0
8, 587, 3.0
8, 597, 3.0
8, 604, 3.0
8, 621, 4.0
8, 636, 3.0
8, 638, 4.0
8, 670, 3.0
8, 827, 3.0
9, 12, 4.0
9, 70, 5.0
9, 85, 5.0
9, 119, 4.0
9, 498, 3.0
9, 619, 3.0
9, 753, 5.0
9, 755, 4.0
9, 758, 4.0
9, 764, 5.0
9, 829, 3.0
9, 830, 4.0
9, 831, 2.0
9, 832, 4.0
9, 834, 2.0
9, 835, 3.0
9, 836, 3.0
9, 838, 3.0
9, 839, 2.0
9, 840, 2.0
9, 841, 3.0
9, 843, 1.0
9, 844, 1.0
9, 845, 4.0
9, 846, 4.0
9, 847, 5.0
9, 849, 1.0
9, 850, 3.0
9, 851, 3.0
9, 852, 4.0
9, 854, 4.0
9, 855, 5.0
9, 856, 4.0
9, 858, 4.0
9, 859, 2.0
9, 860, 4.0
9, 861, 2.0
10, 20, 3.5
10, 166, 0.5
10, 184, 1.0
10, 219, 4.0
10, 238, 4.5
10, 252, 1.0
10, 322, 4.0
10, 335, 4.0
10, 401, 0.5
10, 446, 3.5
10, 480, 3.5
10, 729, 3.5
10, 731, 3.5
10, 744, 4.5
10, 753, 4.0
10, 754, 4.0
10, 764, 4.0
10, 774, 4.0
10, 783, 3.5
10, 786, 3.0
10, 794, 2.5
10, 796, 1.0
10, 809, 5.0
10, 823, 5.0
10, 825, 5.0
10, 863, 3.0
10, 864, 3.0
10, 865, 3.0
10, 866, 3.0
10, 868, 3.0
10, 869, 3.5
10, 871, 3.0
10, 872, 3.0
10, 873, 3.0
10, 875, 3.5
10, 876, 4.0
10, 877, 4.0
10, 878, 4.0
10, 880, 4.0
10, 881, 4.5
10, 882, 3.5
10, 884, 3.5
10, 885, 5.0
10, 886, 3.5
10, 887, 5.0
10, 888, 5.0
10, 890, 3.5
10, 891, 2.5
10, 892, 4.5
10, 894, 3.0
10, 895, 3.0
10, 896, 4.0
10, 898, 3.0
10, 899, 3.0
10, 901, 1.5
10, 902, 3.5
10, 903, 3.5
10, 904, 3.0
10, 906, 2.5
10, 907, 2.0
10, 908, 3.0
10, 910, 2.5
10, 911, 3.5
10, 912, 4.5
10, 913, 0.5
10, 915, 4.0
10, 916, 4.5
10, 917, 3.0
10, 918, 3.0
10, 920, 5.0
10, 921, 2.5
10, 922, 3.5
10, 923, 3.0
10, 925, 3.5
10, 926, 2.5
10, 927, 3.0
10, 928, 3.0
10, 930, 3.0
10, 931, 5.0
10, 932, 3.5
10, 933, 2.5
10, 935, 3.5
10, 936, 3.5
10, 937, 2.0
10, 938, 3.5
10, 940, 3.5
10, 941, 4.0
10, 942, 3.0
10, 943, 3.0
10, 944, 5.0
10, 945, 4.5
10, 946, 4.0
10, 947, 4.0
10, 949, 3.5
10, 950, 5.0
10, 951, 0.5
10, 952, 1.0
10, 954, 4.0
10, 955, 4.0
10, 956, 4.0
10, 957, 2.5
10, 959, 4.5
10, 960, 2.0
10, 961, 0.5
10, 962, 4.0
10, 963, 4.0
10, 964, 4.5
10, 965, 4.0
10, 967, 3.5
10, 968, 5.0
10, 969, 4.0
10, 970, 5.0
11, 19, 5.0
11, 20, 5.0
11, 26, 4.0
11, 34, 5.0
11, 37, 4.0
11, 41, 4.0
11, 42, 4.0
11, 99, 4.0
11, 100, 3.0
11, 121, 5.0
11, 232, 4.0
11, 233, 4.0
11, 361, 1.0
11, 364, 4.0
11, 461, 4.0
11, 463, 5.0
11, 464, 3.0
11, 472, 4.0
11, 474, 4.0
11, 478, 4.0
11, 486, 3.0
11, 515, 3.0
11, 531, 3.0
11, 533, 4.0
11, 587, 4.0
11, 621, 3.0
11, 633, 3.0
11, 642, 3.0
11, 651, 3.0
11, 724, 5.0
11, 730, 4.0
11, 971, 2.0
11, 972, 2.0
11, 974, 5.0
11, 975, 3.0
11, 976, 4.0
11, 977, 3.0
11, 978, 3.0
11, 979, 3.0
11, 980, 4.0
11, 981, 4.0
11, 982, 4.0
11, 983, 4.0
11, 985, 3.0
11, 986, 5.0
11, 987, 5.0
11, 988, 4.0
11, 989, 2.0
11, 990, 4.0
11, 991, 2.0
11, 992, 3.0
12, 29, 3.5
12, 304, 5.0
12, 336, 4.5
12, 430, 4.5
12, 462, 4.0
12, 466, 4.5
12, 570, 5.0
12, 580, 3.0
12, 698, 4.0
12, 701, 5.0
12, 734, 5.0
12, 870, 4.0
12, 877, 5.0
12, 887, 5.0
12, 895, 5.0
12, 987, 5.0
12, 993, 5.0
12, 994, 3.0
12, 995, 3.5
12, 997, 3.5
12, 998, 3.0
12, 999, 5.0
12, 1000, 5.0
12, 1002, 4.0
12, 1003, 5.0
13, 3, 5.0
13, 141, 3.0
13, 166, 5.0
13, 219, 5.0
13, 228, 4.0
13, 428, 4.0
13, 431, 5.0
13, 480, 3.0
13, 740, 3.0
13, 987, 4.0
13, 1004, 1.0
13, 1005, 3.0
13, 1006, 4.0
13, 1007, 3.0
13, 1008, 4.0
13, 1009, 2.0
13, 1010, 4.0
13, 1012, 3.0
13, 1013, 4.0
13, 1014, 3.0
13, 1016, 4.0
13, 1017, 4.0
13, 1018, 4.0
13, 1020, 3.0
13, 1022, 4.0
14, 3, 5.0
14, 7, 5.0
14, 16, 3.0
14, 22, 1.0
14, 26, 3.0
14, 28, 3.0
14, 30, 3.0
14, 31, 4.0
14, 33, 2.0
14, 34, 4.0
14, 292, 4.0
14, 312, 3.0
14, 319, 5.0
14, 462, 3.0
14, 463, 4.0
14, 464, 2.0
14, 467, 5.0
14, 470, 2.0
14, 480, 3.0
14, 482, 3.0
14, 484, 3.0
14, 492, 1.0
14, 515, 5.0
14, 583, 5.0
14, 584, 4.0
14, 603, 5.0
14, 604, 4.0
14, 621, 3.0
14, 625, 4.0
14, 639, 3.0
14, 646, 4.0
14, 656, 3.0
14, 660, 3.0
14, 664, 3.0
14, 827, 3.0
14, 972, 4.0
14, 1023, 3.0
14, 1024, 3.0
14, 1025, 1.0
15, 3, 3.5
15, 15, 5.0
15, 16, 4.0
15, 20, 5.0
15, 28, 5.0
15, 35, 2.0
15, 42, 3.5
15, 70, 4.0
15, 73, 5.0
15, 75, 5.0
15, 84, 3.5
15, 85, 5.0
15, 119, 4.0
15, 166, 4.0
15, 184, 4.0
15, 187, 4.5
15, 203, 5.0
15, 219, 5.0
15, 220, 1.5
15, 232, 5.0
15, 234, 3.0
15, 244, 3.5
15, 249, 2.0
15, 251, 1.0
15, 253, 4.0
15, 256, 2.0
15, 257, 2.0
15, 263, 2.0
15, 322, 3.0
15, 386, 5.0
15, 401, 3.0
15, 444, 1.5
15, 471, 3.0
15, 527, 1.0
15, 588, 3.0
15, 741, 3.0
15, 742, 4.0
15, 746, 4.0
15, 751, 3.5
15, 753, 3.5
15, 758, 4.0
15, 762, 3.0
15, 764, 3.5
15, 778, 2.5
15, 794, 2.5
15, 808, 5.0
15, 835, 5.0
15, 875, 3.0
15, 915, 3.5
15, 926, 3.0
15, 952, 4.0
15, 961, 2.0
15, 971, 1.0
15, 1015, 3.0
15, 1026, 1.0
15, 1027, 4.0
15, 1028, 5.0
15, 1029, 3.0
15, 1030, 3.0
15, 1032, 2.5
15, 1033, 5.0
15, 1034, 3.0
15, 1035, 1.5
15, 1036, 2.5
15, 1037, 5.0
15, 1038, 4.0
15, 1039, 5.0
15, 1041, 4.0
15, 1042, 3.5
15, 1043, 5.0
15, 1044, 2.0
15, 1045, 3.5
15, 1046, 3.5
15, 1048, 3.5
15, 1050, 3.0
15, 1051, 4.5
15, 1052, 3.0
15, 1053, 3.5
15, 1054, 2.0
15, 1055, 3.5
15, 1056, 3.0
15, 1057, 4.0
15, 1059, 4.0
15, 1060, 3.5
15, 1061, 4.0
15, 1063, 5.0
15, 1064, 4.5
15, 1066, 2.0
15, 1067, 3.0
15, 1068, 3.0
15, 1070, 4.0
15, 1071, 3.5
15, 1073, 4.0
15, 1074, 1.5
15, 1076, 4.5
15, 1077, 1.5
15, 1078, 2.0
15, 1080, 5.0
15, 1081, 2.0
15, 1082, 2.0
15, 1084, 4.0
15, 1085, 4.5
15, 1086, 3.0
15, 1087, 5.0
15, 1089, 3.5
15, 1090, 3.5
15, 1091, 5.0
15, 1092, 3.5
16, 4, 4.0
16, 15, 3.0
16, 16, 3.0
16, 20, 3.5
16, 34, 3.0
16, 36, 4.5
16, 45, 3.5
16, 62, 4.0
16, 67, 4.0
16, 69, 4.0
16, 70, 3.5
16, 72, 4.0
16, 74, 3.5
16, 75, 4.0
16, 78, 4.5
16, 103, 3.5
16, 147, 3.5
16, 156, 1.5
16, 173, 3.0
16, 192, 3.5
16, 232, 4.0
16, 233, 3.5
16, 238, 4.5
16, 244, 3.0
16, 249, 4.5
16, 263, 4.0
16, 277, 4.0
16, 308, 4.0
16, 332, 3.5
16, 349, 2.5
16, 350, 5.0
16, 384, 3.5
16, 401, 3.5
16, 444, 4.5
16, 546, 2.0
16, 722, 4.5
16, 762, 4.5
16, 764, 3.5
16, 774, 3.5
16, 864, 4.0
16, 915, 4.0
16, 1021, 3.0
16, 1027, 2.5
16, 1044, 4.0
16, 1055, 4.0
16, 1093, 4.5
16, 1094, 4.5
16, 1095, 4.0
16, 1097, 4.0
16, 1099, 4.0
16, 1100, 3.5
16, 1101, 4.0
16, 1102, 3.0
16, 1103, 4.0
16, 1104, 4.0
16, 1105, 4.0
16, 1107, 4.0
16, 1108, 4.0
16, 1109, 4.0
16, 1110, 4.0
16, 1112, 4.0
16, 1113, 3.5
16, 1114, 3.0
16, 1115, 3.5
16, 1116, 3.5
16, 1117, 4.0
16, 1118, 3.5
16, 1119, 4.0
16, 1121, 3.5
16, 1122, 4.0
16, 1123, 4.0
16, 1124, 3.5
16, 1125, 4.0
16, 1126, 4.0
16, 1128, 3.5
16, 1129, 3.5
16, 1130, 4.0
16, 1132, 4.0
17, 0, 4.5
17, 4, 4.5
17, 7, 4.5
17, 16, 5.0
17, 20, 5.0
17, 28, 4.5
17, 32, 4.5
17, 34, 4.5
17, 42, 4.0
17, 56, 4.5
17, 63, 4.5
17, 69, 3.5
17, 70, 4.5
17, 71, 5.0
17, 73, 5.0
17, 74, 4.5
17, 78, 4.5
17, 81, 5.0
17, 83, 4.0
17, 85, 4.5
17, 89, 4.0
17, 108, 5.0
17, 116, 4.0
17, 121, 4.5
17, 147, 4.5
17, 166, 5.0
17, 184, 4.0
17, 203, 4.5
17, 223, 3.5
17, 232, 5.0
17, 237, 4.0
17, 238, 4.5
17, 243, 3.5
17, 244, 4.5
17, 265, 4.0
17, 267, 4.0
17, 277, 4.5
17, 332, 4.0
17, 334, 3.5
17, 363, 3.0
17, 382, 3.5
17, 401, 4.0
17, 444, 4.0
17, 463, 3.5
17, 478, 4.5
17, 588, 3.5
17, 722, 4.5
17, 734, 3.5
17, 753, 4.5
17, 762, 5.0
17, 764, 5.0
17, 809, 4.0
